ort,plz,landkreis,bundesland,lat,lon
Oberbrombach,55767,Landkreis Birkenfeld,Rheinland-Pfalz,49.6983772,7.2607462
Oberdachstetten,91617,Landkreis Ansbach,Bayern,49.4155955,10.4231226
Oberderdingen,75038,Landkreis Karlsruhe,Baden-Württemberg,49.0626654,8.8021324
Oberdiebach,55413,Landkreis Mainz-Bingen,Rheinland-Pfalz,50.0327847,7.7775064
Oberding,85445,Landkreis Erding,Bayern,48.3224133,11.8464367
Oberdischingen,89610,Alb-Donau-Kreis,Baden-Württemberg,48.3025238,9.8329152
Oberdolling,85129,Landkreis Eichstätt,Bayern,48.829003,11.5925143
Oberdreis,57639,Landkreis Neuwied,Rheinland-Pfalz,50.6270548,7.6635122
Oberdürenbach,56651,Landkreis Ahrweiler,Rheinland-Pfalz,50.4669182,7.1606578
Oberehe-Stroheich,54578,Landkreis Vulkaneifel,Rheinland-Pfalz,50.2784671,6.7709351
Oberelbert,56412,Westerwaldkreis,Rheinland-Pfalz,50.3903479,7.815944
Oberelsbach,97656,Landkreis Rhön-Grabfeld,Bayern,50.4405783,10.1185151
Oberelz,56767,Landkreis Vulkaneifel,Rheinland-Pfalz,50.2667019,7.0515194
Obererbach,57612,Landkreis Altenkirchen,Rheinland-Pfalz,50.7249038,7.6563177
Obererbach,56414,Westerwaldkreis,Rheinland-Pfalz,50.4421763,7.9667408
Obere Warnow,19374,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.5301731,11.8884665
Oberfell,56332,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.2608653,7.4473086
Oberfischbach,56370,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.2491043,7.9551617
Ober-Flörsheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz,49.6842631,8.1574368
Obergeckler,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.97332,6.2926027
Obergriesbach,86573,Landkreis Aichach-Friedberg,Bayern,48.4211698,11.0660623
Obergröningen,73569,Ostalbkreis,Baden-Württemberg,48.8935558,9.9081185
Obergünzburg,87634,Landkreis Ostallgäu,Bayern,47.8458763,10.4192911
Obergurig - Hornja Hórka,02692,Landkreis Bautzen,Sachsen,51.1285626,14.4095724
Oberhaching,82041,Landkreis München,Bayern,48.0261846,11.5962489
Oberhaching,82064,Landkreis München,Bayern,48.0261846,11.5962489
Oberhaid,56237,Westerwaldkreis,Rheinland-Pfalz,50.5081833,7.7203453
Oberhaid,96173,Landkreis Bamberg,Bayern,49.9329662,10.8168644
Oberhambach,55765,Landkreis Birkenfeld,Rheinland-Pfalz,49.6862306,7.1618243
Oberharmersbach,77784,Ortenaukreis,Baden-Württemberg,48.3727696,8.1267832
Oberharz am Brocken,38875,Landkreis Harz,Sachsen-Anhalt,51.7035919,10.786511
Oberharz am Brocken,38877,Landkreis Harz,Sachsen-Anhalt,51.7035919,10.786511
Oberharz am Brocken,38889,Landkreis Harz,Sachsen-Anhalt,51.7035919,10.786511
Oberharz am Brocken,38899,Landkreis Harz,Sachsen-Anhalt,51.7035919,10.786511
Oberhausen,46045,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46047,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46049,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46117,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46119,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46145,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46147,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,46149,,Nordrhein-Westfalen,51.4696137,6.8514435
Oberhausen,82386,Landkreis Weilheim-Schongau,Bayern,47.7773919,11.1322337
Oberhausen,86697,Landkreis Neuburg-Schrobenhausen,Bayern,48.7197029,11.1117174
Oberhausen,76887,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.0982792,8.0567911
Oberhausen an der Appel,67822,Donnersbergkreis,Rheinland-Pfalz,49.7207444,7.8680562
Oberhausen an der Nahe,55585,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.7905875,7.7583786
Oberhausen bei Kirn,55606,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.8079925,7.4498948
Oberhausen-Rheinhausen,68794,Landkreis Karlsruhe,Baden-Württemberg,49.265798,8.4754497
Oberheimbach,55413,Landkreis Mainz-Bingen,Rheinland-Pfalz,50.0226936,7.7857629
Oberheldrungen,06577,Kyffhäuserkreis,Thüringen,51.279231,11.243996
Ober-Hilbersheim,55437,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.8989551,8.0299637
Oberhof,98559,Landkreis Schmalkalden-Meiningen,Thüringen,50.7067756,10.7257435
Oberhonnefeld-Gierend,56587,Landkreis Neuwied,Rheinland-Pfalz,50.5526195,7.5165205
Oberhosenbach,55758,Landkreis Birkenfeld,Rheinland-Pfalz,49.8128624,7.3297092
Oberickelsheim,97258,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern,49.6015179,10.1363562
Oberirsen,57635,Landkreis Altenkirchen,Rheinland-Pfalz,50.7234597,7.5828442
Oberkail,54533,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.0370227,6.6794309
Oberkirch,77704,Ortenaukreis,Baden-Württemberg,48.5308586,8.078657
Oberkirn,55624,Landkreis Birkenfeld,Rheinland-Pfalz,49.8848114,7.3723799
Oberkochen,73447,Ostalbkreis,Baden-Württemberg,48.7840324,10.1060512
Ober Kostenz,55481,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.956246,7.3512598
Oberkotzau,95145,Landkreis Hof,Bayern,50.2632313,11.9331096
Oberkrämer,16727,Landkreis Oberhavel,Brandenburg,52.7079067,13.1099284
Oberlahr,57641,Landkreis Altenkirchen,Rheinland-Pfalz,50.62152,7.5193127
Oberlangen,49779,Landkreis Emsland,Niedersachsen,52.85,7.26667
Oberlascheid,54608,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.260282,6.3064746
Oberlauch,54614,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.1679832,6.4211744
Oberleichtersbach,97789,Landkreis Bad Kissingen,Bayern,50.2744309,9.8046434
Oberlungwitz,09353,Landkreis Zwickau,Sachsen,50.7894372,12.7343596
Obermaiselstein,87538,Landkreis Oberallgäu,Bayern,47.4509892,10.2370584
Obermarchtal,89611,Alb-Donau-Kreis,Baden-Württemberg,48.2327187,9.5692149
Obermaßfeld-Grimmenthal,98617,Landkreis Schmalkalden-Meiningen,Thüringen,50.5290492,10.4440528
Obermeitingen,86836,Landkreis Landsberg am Lech,Bayern,48.1473368,10.8067743
Obermichelbach,90587,Landkreis Fürth,Bayern,49.5310553,10.9077925
Ober-Mörlen,61239,Wetteraukreis,Hessen,50.3726927,8.6925312
Obermoschel,67823,Donnersbergkreis,Rheinland-Pfalz,49.7268361,7.7719699
Obernbreit,97342,Landkreis Kitzingen,Bayern,49.6605946,10.1626048
Obernburg am Main,63785,Landkreis Miltenberg,Bayern,49.842229,9.1480461
Oberndorf,21787,Landkreis Cuxhaven,Niedersachsen,53.7500313,9.1505821
Oberndorf,67821,Donnersbergkreis,Rheinland-Pfalz,49.7092408,7.8094022
Oberndorf a.Lech,86698,Landkreis Donau-Ries,Bayern,48.6620467,10.862748746243014
Oberndorf am Neckar,78727,Landkreis Rottweil,Baden-Württemberg,48.2908613,8.5711222
Oberneisen,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.3240344,8.075684
Oberneukirchen,84565,Landkreis Mühldorf am Inn,Bayern,48.173534,12.5225471
Obernfeld,37434,Landkreis Göttingen,Niedersachsen,51.5549697,10.2335176
Obernheim,72364,Zollernalbkreis,Baden-Württemberg,48.1628786,8.8605489
Obernheim-Kirchenarnbach,66919,Landkreis Südwestpfalz,Rheinland-Pfalz,49.35598,7.5757415
Obernhof,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.3169361,7.8512204
Obernholz,29386,Landkreis Gifhorn,Niedersachsen,52.7662088,10.605549714376378
Obernkirchen,31683,Landkreis Schaumburg,Niedersachsen,52.270117,9.1286948
Obernzell,94107,Landkreis Passau,Bayern,48.5550495,13.6361292
Obernzell,94130,Landkreis Passau,Bayern,48.5550495,13.6361292
Obernzenn,91619,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern,49.45,10.4667
Oberöfflingen,54533,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,50.0653835,6.8669201
Ober-Olm,55270,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.9386027,8.1932939
Oberoppurg,07381,Saale-Orla-Kreis,Thüringen,50.695726,11.6795897
Oberostendorf,86869,Landkreis Ostallgäu,Bayern,47.9417196,10.7433825
Oberotterbach,76889,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.0704303,7.9707656
Oberottmarshausen,86507,Landkreis Augsburg,Bayern,48.2382121,10.8570182
Oberpframmern,85667,Landkreis Ebersberg,Bayern,48.0220272,11.8136285
Oberpierscheid,54649,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.065522,6.3728128
Oberpleichfeld,97241,Landkreis Würzburg,Bayern,49.8769993,10.0865473
Oberpöring,94562,Landkreis Deggendorf,Bayern,48.7023692,12.8247678
Oberraden,56587,Landkreis Neuwied,Rheinland-Pfalz,50.5479724,7.534043
Ober-Ramstadt,64372,Landkreis Darmstadt-Dieburg,Hessen,49.8152,8.7548
Oberreichenbach,75394,Landkreis Calw,Baden-Württemberg,48.7485534,8.6622314
Oberreichenbach,91097,Landkreis Erlangen-Höchstadt,Bayern,49.58994,10.7698859
Oberreidenbach,55758,Landkreis Birkenfeld,Rheinland-Pfalz,49.7069212,7.460144
Oberreute,88179,Landkreis Lindau,Bayern,47.5636051,9.9441149
Oberried,79254,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg,47.9330055,7.9498704
Oberrieden,87769,Landkreis Unterallgäu,Bayern,48.0884013,10.4273041
Oberriexingen,71739,Landkreis Ludwigsburg,Baden-Württemberg,48.9274282,9.0292153
Oberrod,56479,Westerwaldkreis,Rheinland-Pfalz,50.5849515,8.1250934
Oberroßbach,56479,Westerwaldkreis,Rheinland-Pfalz,50.6524434,8.0398546
Oberrot,74420,Landkreis Schwäbisch Hall,Baden-Württemberg,49.0144949,9.6634485
Oberroth,89294,Landkreis Neu-Ulm,Bayern,48.1739457,10.1910782
Oberscheidweiler,54533,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,50.0738927,6.9351017
Oberscheinfeld,91483,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern,49.7093252,10.4314354
Oberschleißheim,85764,Landkreis München,Bayern,48.2549383,11.5546058
Oberschlettenbach,76889,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.1451153,7.8714469
Oberschneiding,94363,Landkreis Straubing-Bogen,Bayern,48.7960222,12.6415817
Oberschöna,09600,Landkreis Mittelsachsen,Sachsen,50.8974968,13.2539626
Oberschönegg,87770,Landkreis Unterallgäu,Bayern,48.1062638,10.3015948
Oberschwarzach,97516,Landkreis Schweinfurt,Bayern,49.8607085,10.4098754
Oberschweinbach,82294,Landkreis Fürstenfeldbruck,Bayern,48.2385196,11.1577168
Obersimten,66957,Landkreis Südwestpfalz,Rheinland-Pfalz,49.1672279,7.5814956
Obersinn,97791,Landkreis Main-Spessart,Bayern,50.2093385,9.6161123
Obersöchering,82395,Landkreis Weilheim-Schongau,Bayern,47.7381272,11.219643
Obersontheim,74423,Landkreis Schwäbisch Hall,Baden-Württemberg,49.057508,9.8981122
Oberstadion,89613,Alb-Donau-Kreis,Baden-Württemberg,48.1853554,9.6937945
Oberstadt,98530,Landkreis Hildburghausen,Thüringen,50.5536402,10.5973034
Oberstadtfeld,54570,Landkreis Vulkaneifel,Rheinland-Pfalz,50.1761307,6.7667708
Oberstaufen,87534,Landkreis Oberallgäu,Bayern,47.5471468,10.0258612
Oberstaufenbach,66879,Landkreis Kusel,Rheinland-Pfalz,49.5152727,7.5086708
Oberstdorf,87561,Landkreis Oberallgäu,Bayern,47.4193767,10.2792549
Oberstedem,54634,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.9302234,6.5074984
Obersteinebach,56593,Landkreis Altenkirchen,Rheinland-Pfalz,50.5903296,7.4995266
Oberstenfeld,71720,Landkreis Ludwigsburg,Baden-Württemberg,49.0242983,9.3192878
Oberstreit,55596,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.7961933,7.6948122
Oberstreu,97640,Landkreis Rhön-Grabfeld,Bayern,50.4026811,10.2863229
Obersulm,74182,Landkreis Heilbronn,Baden-Württemberg,49.1358512,9.3712445
Obersülzen,67271,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.5684671,8.2136433
Obersüßbach,84101,Landkreis Landshut,Bayern,48.6124798,11.9433191
Obertaufkirchen,84419,Landkreis Mühldorf am Inn,Bayern,48.2622803,12.2794386
Oberteuringen,88094,Bodenseekreis,Baden-Württemberg,47.7253622,9.46998
Oberthal,66649,Landkreis St. Wendel,Saarland,49.5114206,7.0849085
Oberthulba,97723,Landkreis Bad Kissingen,Bayern,50.2004558,9.9604306
Obertiefenbach,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.2426844,7.8898829
Obertraubling,93083,Landkreis Regensburg,Bayern,48.9657993,12.1671324
Obertrebra,99510,Landkreis Weimarer Land,Thüringen,51.0637577,11.5689682
Obertrubach,91286,Landkreis Forchheim,Bayern,49.695295,11.3496854
Obertshausen,63179,Landkreis Offenbach,Hessen,50.0731304,8.8732839
Oberuckersee,17291,Landkreis Uckermark,Brandenburg,53.2322212,13.8646183
Oberursel,61440,Hochtaunuskreis,Hessen,50.2062948,8.5461079
Oberviechtach,92526,Landkreis Schwandorf,Bayern,49.4602721,12.4189759
Oberwallmenach,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.1622495,7.8290201
Oberwambach,57614,Landkreis Altenkirchen,Rheinland-Pfalz,50.6580106,7.6545077
Oberweid,98634,Landkreis Schmalkalden-Meiningen,Thüringen,50.5905342,10.0638596
Oberweiler,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.0429844,6.4392234
Oberweiler im Tal,67756,Landkreis Kusel,Rheinland-Pfalz,49.5811862,7.5493425
Oberweiler-Tiefenbach,67752,Landkreis Kusel,Rheinland-Pfalz,49.5979301,7.608972
Oberweis,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.9624614,6.4198836
Oberwesel,55430,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,50.1075,7.7266193
Oberwiera,08396,Landkreis Zwickau,Sachsen,50.8908527,12.5361765
Oberwies,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.2873141,7.7803288
Oberwiesen,67294,Donnersbergkreis,Rheinland-Pfalz,49.6989483,7.9614852
Oberwiesenthal,09484,Erzgebirgskreis,Sachsen,50.435552200000004,12.948936691898684
Oberwolfach,77709,Ortenaukreis,Baden-Württemberg,48.3169714,8.2172428
Oberwörresbach,55758,Landkreis Birkenfeld,Rheinland-Pfalz,49.7790185,7.3204692
Oberzent,64760,Odenwaldkreis,Hessen,49.5509448,8.9860959
Oberzissen,56651,Landkreis Ahrweiler,Rheinland-Pfalz,50.4535358,7.1994476
Obhausen,06268,Saalekreis,Sachsen-Anhalt,51.3916284,11.6508014
Obing,83119,Landkreis Traunstein,Bayern,47.9990609,12.4054592
Obrigheim,74847,Neckar-Odenwald-Kreis,Baden-Württemberg,49.352445,9.0899361
Obrigheim (Pfalz),67283,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.5907756,8.2031633
Ochsenfurt,97199,Landkreis Würzburg,Bayern,49.6643552,10.0647551
Ochsenhausen,88416,Landkreis Biberach,Baden-Württemberg,48.0711222,9.9512104
Ochtendung,56299,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.3493289,7.3891543
Ochtersum,26489,Landkreis Wittmund,Niedersachsen,53.6069,7.51616
Ochtrup,48607,Kreis Steinfurt,Nordrhein-Westfalen,52.2102308,7.188806
Ockenfels,53545,Landkreis Neuwied,Rheinland-Pfalz,50.5774595,7.273492
Ockenheim,55437,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.9422424,7.9724373
Ockfen,54441,Landkreis Trier-Saarburg,Rheinland-Pfalz,49.6241185,6.5842029
Ockholm,25842,Kreis Nordfriesland,Schleswig-Holstein,54.6655329,8.8279152
Odderade,25785,Kreis Dithmarschen,Schleswig-Holstein,54.1385307,9.1934253
Odelzhausen,85235,Landkreis Dachau,Bayern,48.3098033,11.2005519
Odenbach,67748,Landkreis Kusel,Rheinland-Pfalz,49.6842161,7.6505906
Odenthal,51519,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen,51.032668,7.1171525
Oderaue,16259,Landkreis Märkisch-Oderland,Brandenburg,52.7944903,14.1722143
Oderberg,16248,Landkreis Barnim,Brandenburg,52.8663385,14.0451652
Odernheim am Glan,55571,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.7645253,7.7040005
Oderwitz,02791,Landkreis Görlitz,Sachsen,50.9587708,14.7196774
Odisheim,21775,Landkreis Cuxhaven,Niedersachsen,53.6955328,8.9390228
Oebisfelde-Weferlingen,39343,Landkreis Börde,Sachsen-Anhalt,52.3678102,11.1099786
Oebisfelde-Weferlingen,39356,Landkreis Börde,Sachsen-Anhalt,52.3678102,11.1099786
Oebisfelde-Weferlingen,39359,Landkreis Börde,Sachsen-Anhalt,52.3678102,11.1099786
Oebisfelde-Weferlingen,39646,Landkreis Börde,Sachsen-Anhalt,52.3678102,11.1099786
Oechsen,36404,Wartburgkreis,Thüringen,50.7434889,10.063638
Oederan,09569,Landkreis Mittelsachsen,Sachsen,50.8614612,13.1694372
Oederquart,21734,Landkreis Stade,Niedersachsen,53.8,9.25
Oedheim,74229,Landkreis Heilbronn,Baden-Württemberg,49.2397671,9.2555667
Oelde,59302,Kreis Warendorf,Nordrhein-Westfalen,51.8260823,8.1453352
Oelixdorf,25524,Kreis Steinburg,Schleswig-Holstein,53.9269241,9.5694781
Oelsberg,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.1983806,7.8358923
Oelsnitz/Erzgeb.,09376,Erzgebirgskreis,Sachsen,50.7144724,12.7048401
Oelsnitz/Vogtland,08606,Vogtlandkreis,Sachsen,50.4118935,12.1568975
Oerel,27432,Landkreis Rotenburg (Wümme),Niedersachsen,53.4818926,9.0543361
Oer-Erkenschwick,45739,Kreis Recklinghausen,Nordrhein-Westfalen,51.6398512,7.2605914
Oering,23845,Kreis Segeberg,Schleswig-Holstein,53.8243019,10.1492975
Oerlenbach,97714,Landkreis Bad Kissingen,Bayern,50.1432164,10.1340843
Oerlinghausen,33813,Kreis Lippe,Nordrhein-Westfalen,51.9604088,8.6638732
Oersberg,24407,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.6752017,9.8427703
Oersdorf,24568,Kreis Segeberg,Schleswig-Holstein,53.8388713,9.994458
Oeschebüttel,25548,Kreis Steinburg,Schleswig-Holstein,53.9892355,9.7214615
Oesterdeichstrich,25761,Kreis Dithmarschen,Schleswig-Holstein,54.1601004,8.8981909
Oesterwurth,25764,Kreis Dithmarschen,Schleswig-Holstein,54.2167,8.98333
Oestrich-Winkel,65375,Rheingau-Taunus-Kreis,Hessen,50.0071863,8.0167585
Oettern,99438,Landkreis Weimarer Land,Thüringen,50.9225989,11.3571784
Oettersdorf,07907,Saale-Orla-Kreis,Thüringen,50.5995645,11.8203487
Oettingen i.Bay.,86732,Landkreis Donau-Ries,Bayern,48.9524578,10.6036824
Oetzen,29588,Landkreis Uelzen,Niedersachsen,53.021476,10.6756985
Oevenum,25938,Kreis Nordfriesland,Schleswig-Holstein,54.7108916,8.5309084
Oeversee,24988,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.6997109,9.4324065
Offenau,74254,Landkreis Heilbronn,Baden-Württemberg,49.2434278,9.1641184
Offenbach am Main,63065,,Hessen,50.1055002,8.7610698
Offenbach am Main,63067,,Hessen,50.1055002,8.7610698
Offenbach am Main,63069,,Hessen,50.1055002,8.7610698
Offenbach am Main,63071,,Hessen,50.1055002,8.7610698
Offenbach am Main,63073,,Hessen,50.1055002,8.7610698
Offenbach am Main,63075,,Hessen,50.1055002,8.7610698
Offenbach an der Queich,76877,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.1959934,8.1928331
Offenbach-Hundheim,67749,Landkreis Kusel,Rheinland-Pfalz,49.6241853,7.5514132
Offenberg,94560,Landkreis Deggendorf,Bayern,48.8617463,12.8639367
Offenburg,77652,Ortenaukreis,Baden-Württemberg,48.4695984,7.9429235
Offenburg,77654,Ortenaukreis,Baden-Württemberg,48.4695984,7.9429235
Offenburg,77656,Ortenaukreis,Baden-Württemberg,48.4695984,7.9429235
Offenbüttel,25767,Kreis Dithmarschen,Schleswig-Holstein,54.1691449,9.3562378
Offenhausen,91238,Landkreis Nürnberger Land,Bayern,49.4495067,11.4140621
Offenheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz,49.7262832,8.0319269
Offingen,89362,Landkreis Günzburg,Bayern,48.482932,10.3639517
Offstein,67591,Landkreis Alzey-Worms,Rheinland-Pfalz,49.6061,8.23806
Ofterdingen,72131,Landkreis Tübingen,Baden-Württemberg,48.4200621,9.0308559
Ofterschwang,87527,Landkreis Oberallgäu,Bayern,47.5008514,10.2362108
Oftersheim,68723,Rhein-Neckar-Kreis,Baden-Württemberg,49.3695728,8.5829567
Oggelshausen,88422,Landkreis Biberach,Baden-Württemberg,48.0712874,9.6491112
Ohlenhard,53520,Landkreis Ahrweiler,Rheinland-Pfalz,50.4439933,6.7687943
Ohlsbach,77797,Ortenaukreis,Baden-Württemberg,48.4316699,7.9939024
Ohlstadt,82441,Landkreis Garmisch-Partenkirchen,Bayern,47.6334851,11.2340329
Ohlweiler,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.9651833,7.4980615
Ohmbach,66903,Landkreis Kusel,Rheinland-Pfalz,49.4501787,7.3499826
Ohmden,73275,Landkreis Esslingen,Baden-Württemberg,48.6453051,9.5256325
Ohne,48465,Landkreis Grafschaft Bentheim,Niedersachsen,52.2723505,7.2796275
Öhningen,78337,Landkreis Konstanz,Baden-Württemberg,47.6617131,8.8873571
Ohorn,01896,Landkreis Bautzen,Sachsen,51.1747091,14.044108
Ohrdruf,99885,Landkreis Gotha,Thüringen,50.8270085,10.7319499
Ohrenbach,91620,Landkreis Ansbach,Bayern,49.4696867,10.2103645
Öhringen,74613,Hohenlohekreis,Baden-Württemberg,49.2005034,9.5024397
Ohrum,38312,Landkreis Wolfenbüttel,Niedersachsen,52.1180449,10.5636241
Olbernhau,09526,Erzgebirgskreis,Sachsen,50.6564031,13.345242
Olbersdorf,02785,Landkreis Görlitz,Sachsen,50.8700733,14.7631229
Ölbronn-Dürrn,75248,Enzkreis,Baden-Württemberg,48.9685993,8.764797823526468
Olching,82140,Landkreis Fürstenfeldbruck,Bayern,48.2077801,11.3278779
Oldenborstel,25560,Kreis Steinburg,Schleswig-Holstein,54.0602255,9.5089521
Oldenburg,26121,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26122,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26123,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26125,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26127,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26129,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26131,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26133,,Niedersachsen,53.1389753,8.2146017
Oldenburg,26135,,Niedersachsen,53.1389753,8.2146017
Oldenburg in Holstein,23758,Kreis Ostholstein,Schleswig-Holstein,54.2922574,10.8809805
Oldenbüttel,25557,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.1656462,9.4523771
Oldendorf,21726,Landkreis Stade,Niedersachsen,53.5885417,9.2538115
Oldendorf,25588,Kreis Steinburg,Schleswig-Holstein,53.9535099,9.4586422
Oldendorf (Luhe),21385,Landkreis Lüneburg,Niedersachsen,53.1559361,10.2148347
Oldenhütten,24793,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.157326,9.7395423
Oldenswort,25870,Kreis Nordfriesland,Schleswig-Holstein,54.3712288,8.9411522
Oldersbek,25873,Kreis Nordfriesland,Schleswig-Holstein,54.4460862,9.1672919
Olderup,25860,Kreis Nordfriesland,Schleswig-Holstein,54.538708,9.1101719
Oldsum,25938,Kreis Nordfriesland,Schleswig-Holstein,54.731274,8.4493175
Olfen,59399,Kreis Coesfeld,Nordrhein-Westfalen,51.7076224,7.3788047
Ollendorf,99198,Landkreis Sömmerda,Thüringen,51.0371899,11.1880292
Öllingen,89129,Alb-Donau-Kreis,Baden-Württemberg,48.5287176,10.1476482
Ollmuth,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz,49.6723723,6.7140906
Olmscheid,54689,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.0649275,6.2218039
Olpe,57462,Kreis Olpe,Nordrhein-Westfalen,51.029482,7.8435278
Olsberg,59939,Hochsauerlandkreis,Nordrhein-Westfalen,51.355148,8.4893388
Olsbrücken,67737,Landkreis Kaiserslautern,Rheinland-Pfalz,49.538649,7.6594462
Olsdorf,54646,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.954022,6.3824094
Ölsen,57612,Landkreis Altenkirchen,Rheinland-Pfalz,50.738105,7.6046873
Olzheim,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.2730002,6.457301
Onsdorf,54456,Landkreis Trier-Saarburg,Rheinland-Pfalz,49.6442489,6.4816511
Opfenbach,88145,Landkreis Lindau,Bayern,47.6232606,9.8326993
Öpfingen,89614,Alb-Donau-Kreis,Baden-Württemberg,48.2882389,9.8030467
Oppach,02736,Landkreis Görlitz,Sachsen,51.0584736,14.5049458
Oppenau,77728,Ortenaukreis,Baden-Württemberg,48.4751652,8.1646682
Oppenheim,55276,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.8527604,8.3548557
